sta_id,rec_id,dep_dt,ret_dt,sta_lat,sta_lon,
BUIS_30,VR2W-128873,10/17/2016 15:16,5/15/2017 14:39,17.79609,-64.62391,
BUIS_31,VR2W-105676,11/4/2016 12:21,5/16/2017 11:32,17.79300,-64.62905,
BUIS_32,VR2W-108147,11/3/2016 14:02,5/17/2017 13:23,17.79075,-64.62730,
BUIS_33,VR2W-113808,11/3/2016 13:54,5/16/2017 12:04,17.78783,-64.62873,
BUIS_34,VR2W-102800,11/2/2016 14:07,5/8/2017 11:29,17.77822,-64.63167,
BUIS_35,VR2W-101118,10/16/2016 12:25,12/19/2016 11:13,17.78454,-64.62530,
BUIS_35,VR2W-115503,12/19/2016 11:31,5/17/2017 12:30,17.78454,-64.62530,
BUIS_36,VR2W-108418,11/3/2016 14:39,5/16/2017 10:11,17.78555,-64.61410,
BUIS_37,VR2W-102193,11/2/2016 15:15,5/8/2017 12:54,17.77585,-64.61475,
BUIS_38,VR2W-103711,11/2/2016 14:55,5/8/2017 12:33,17.77951,-64.61807,
BUIS_39,VR2W-102914,11/4/2016 10:11,5/5/2017 14:15,17.78141,-64.60261,
BUIS_40,VR2W-124588,11/1/2016 14:33,5/3/2017 10:48,17.79670,-64.63983,
BUIS_41,VR2W-108146,11/2/2016 11:58,5/8/2017 14:29,17.78724,-64.63976,
BUIS_42,VR2W-107855,11/4/2016 11:00,5/9/2017 10:05,17.78282,-64.60882,
BUIS_43,VR2W-106782,11/4/2016 10:25,5/5/2017 13:54,17.77423,-64.60254,
BUIS_44,VR2W-107762,10/16/2016 12:10,12/19/2016 10:49,17.78125,-64.62357,
BUIS_44,VR2W-115498,12/19/2016 11:03,5/16/2017 9:29,17.78125,-64.62357,
BUIS_45,VR2W-124589,11/2/2016 14:24,5/9/2017 13:59,17.77962,-64.62423,
BUIS_46,VR2W-102917,11/2/2016 14:38,5/8/2017 11:54,17.77813,-64.62523,
BUIS_47,VR2W-101220,11/2/2016 11:16,5/3/2017 13:49,17.78033,-64.64191,
BUIS_48,VR2W-114501,11/2/2016 10:39,5/3/2017 11:53,17.78677,-64.64474,
BUIS_49,VR2W-110204,11/4/2016 11:25,5/9/2017 12:08,17.78058,-64.61318,
BUIS_50,VR2W-128871,10/17/2016 14:34,5/15/2017 15:09,17.79328,-64.62435,
BUIS_51,VR2W-108423,10/17/2016 14:57,5/15/2017 14:55,17.79450,-64.62527,
BUIS_52,VR2W-128869,10/17/2016 15:37,5/15/2017 14:22,17.79881,-64.62295,
BUIS_53,VR2W-128874,10/31/2016 11:14,5/9/2017 10:20,17.80672,-64.63931,
BUIS_54,VR2W-107319,11/1/2016 10:14,5/9/2017 10:44,17.81171,-64.63815,
BUIS_55,VR2W-110209,11/1/2016 10:38,5/9/2017 11:06,17.81245,-64.63305,
BUIS_56,VR2W-103053,11/1/2016 11:07,5/9/2017 12:35,17.80951,-64.62175,
BUIS_57,VR2W-108420,11/1/2016 11:41,5/9/2017 13:02,17.80878,-64.61457,
BUIS_58,VR2W-124584,11/1/2016 12:11,5/10/2017 9:27,17.80635,-64.60589,
BUIS_59,VR2W-107858,11/1/2016 13:06,5/10/2017 9:53,17.80514,-64.59657,
BUIS_60,VR2W-128177,10/20/2016 12:49,5/10/2017 10:39,17.80187,-64.58978,
BUIS_61,VR2W-102916,10/29/2016 12:47,5/15/2017 12:35,17.79937,-64.58104,
BUIS_62,VR2W-104622,10/18/2016 11:23,5/5/2017 11:38,17.79811,-64.57077,
BUIS_63,VR2W-101313,10/18/2016 11:00,5/5/2017 11:13,17.80136,-64.56660,
BUIS_64,VR2W-124586,10/24/2016 12:27,5/5/2017 12:04,17.79499,-64.57278,
BUIS_66,VR2W-129272,10/24/2016 11:17,5/5/2017 13:12,17.79826,-64.57601,
BUIS_67,VR2W-104619,10/24/2016 11:57,5/15/2017 11:08,17.79557,-64.57764,
BUIS_69,VR2W-124582,10/24/2016 14:11,5/10/2017 11:51,17.79641,-64.58268,
BUIS_70,VR2W-104623,10/20/2016 11:54,5/10/2017 12:52,17.80299,-64.58283,
BUIS_71,VR2W-108145,10/20/2016 12:24,5/10/2017 13:37,17.80052,-64.58529,
BUIS_72,VR2W-124583,10/29/2016 13:23,5/10/2017 11:25,17.79730,-64.58636,
BUIS_73,VR2W-129275,10/20/2016 14:00,5/10/2017 11:00,17.79895,-64.59072,
BUIS_74,VR2W-104088,10/20/2016 13:22,5/10/2017 10:17,17.80239,-64.59352,
BUIS_75,VR2W-104938,10/18/2016 10:28,5/10/2017 12:28,17.80199,-64.57876,
BUIS_76,VR2W-106780,10/31/2016 11:36,5/9/2017 9:40,17.80273,-64.63946,
BUIS_77,VR2W-128867,10/31/2016 12:37,5/9/2017 11:32,17.80901,-64.63531,
BUIS_78,VR2W-124581,10/31/2016 10:45,5/9/2017 12:15,17.80594,-64.62159,
EEMP_01,VR2W-108421,10/18/2016 12:04,5/15/2017 11:38,17.79759,-64.56723,
EEMP_02,VR2W-105333,10/18/2016 12:44,5/12/2017 14:32,17.79497,-64.56921,
LANG_01,VR2W-108417,10/17/2016 12:28,5/12/2017 14:05,17.80652,-64.54310,
LANG_03,VR2W-106776,10/17/2016 11:22,5/12/2017 13:17,17.82495,-64.50996,
LANG_04,VR2W-108442,10/17/2016 11:46,5/12/2017 13:39,17.81992,-64.50908,
LANG_05,VR2W-127007,10/17/2016 10:43,5/12/2017 12:50,17.83172,-64.48045,
LUVI_27,VR2W-129666,11/8/2016 12:45,5/8/2017 12:48,17.77677,-64.61621,
LUVI_28,VR2W-129671,11/8/2016 13:02,5/8/2017 13:27,17.77953,-64.61620,
LUVI_29,VR2W-129672,11/8/2016 12:33,5/8/2017 12:16,17.77583,-64.61244,
LUVI_30,VR2W-129668,11/8/2016 12:24,5/8/2017 12:01,17.77556,-64.61069,
LUVI_31,VR2W-129670,11/8/2016 12:14,5/10/2017 10:16,17.77924,-64.61005,
LUVI_32,VR2W-127380,11/8/2016 11:57,5/10/2017 10:07,17.78021,-64.60757,
LUVI_33,VR2W-129664,11/8/2016 11:41,5/8/2017 11:44,17.77649,-64.60607,
LUVI_34,VR2W-129682,11/8/2016 13:20,5/8/2017 13:08,17.77921,-64.61434,
LUVI_37,VR2W-129678,11/8/2016 14:24,5/10/2017 9:45,17.78203,-64.60854,
LUVI_38,VR2W-129663,11/8/2016 14:10,5/10/2017 9:29,17.78211,-64.60756,
LUVI_39,VR2W-129669,11/8/2016 13:59,5/9/2017 9:47,17.78295,-64.60792,
LVPS_01,VR2W-127993,11/9/2016 11:23,5/11/2017 10:35,17.78380,-64.61401,
LVPS_02,VR2W-126518,11/9/2016 11:39,5/11/2017 10:28,17.78417,-64.61315,
LVPS_03,VR2W-126531,11/9/2016 12:57,5/11/2017 10:14,17.78439,-64.61238,
LVPS_04,VR2W-126522,11/9/2016 13:17,5/11/2017 9:53,17.78524,-64.61083,
LVPS_05,VR2W-126519,11/9/2016 13:38,5/11/2017 10:57,17.78292,-64.61399,
LVPS_06,VR2W-126527,11/9/2016 12:33,5/11/2017 11:08,17.78322,-64.61320,
LVPS_07,VR2W-126536,11/9/2016 12:17,5/11/2017 11:27,17.78338,-64.61241,
LVPS_08,VR2W-126524,11/9/2016 11:58,5/12/2017 9:49,17.78389,-64.61155,
LVPS_09,VR2W-126517,11/9/2016 14:01,5/12/2017 9:36,17.78430,-64.61089,
LVPS_10,VR2W-126533,11/9/2016 14:22,5/11/2017 11:24,17.78234,-64.61335,
LVPS_11,VR2W-126528,11/10/2016 13:35,5/12/2017 10:34,17.78260,-64.61253,
LVPS_12,VR2W-126521,11/10/2016 13:16,5/12/2017 10:18,17.78299,-64.61159,
LVPS_13,VR2W-114124,11/10/2016 12:52,5/12/2017 10:07,17.78342,-64.61071,
LVPS_14,VR2W-126525,11/10/2016 12:31,5/11/2017 10:48,17.78144,-64.61348,
LVPS_15,VR2W-124580,11/10/2016 12:11,5/11/2017 10:35,17.78157,-64.61264,
LVPS_16,VR2W-126532,11/9/2016 14:40,5/11/2017 10:20,17.78206,-64.61168,
LVPS_17,VR2W-104022,11/10/2016 11:44,5/11/2017 10:07,17.78255,-64.61082,
LVPS_18,VR2W-126530,11/10/2016 11:23,5/11/2017 9:54,17.78296,-64.60995,
LVPS_19,VR2W-126526,11/8/2016 13:23,5/9/2017 11:55,17.78078,-64.61222,
LVPS_20,VR2W-126534,11/8/2016 13:56,5/9/2017 11:23,17.78153,-64.61101,
LVPS_21,VR2W-103213,11/8/2016 14:34,5/9/2017 10:43,17.78178,-64.61022,
LVPS_22,VR2W-126520,11/8/2016 14:58,5/9/2017 10:21,17.78221,-64.60949,
LVPS_23,VR2W-126529,11/8/2016 15:20,5/11/2017 11:05,17.77985,-64.61260,
LVPS_24,VR2W-126523,11/8/2016 16:24,5/10/2017 10:27,17.77982,-64.61161,
LVPS_25,VR2W-126535,11/8/2016 15:41,5/9/2017 11:43,17.78079,-64.61132,
REFT_04,see sync tag,10/24/2016 11:24,5/10/2017 12:19,17.79723,-64.57601,
REFT_05,see sync tag,10/31/2016 10:06,5/10/2017 13:24,17.80191,-64.58289,
REFT_06,see sync tag,10/31/2016 12:06,5/9/2017 11:58,17.80790,-64.63528,
REFT_07,see sync tag,10/31/2016 11:45,5/9/2017 10:08,17.80568,-64.63917,
RNEM_02,VR2W-128870,10/29/2016 10:44,5/12/2017 11:37,17.82641,-64.45465,
RNEM_09,VR2W-129274,10/29/2016 11:50,5/12/2017 12:22,17.82842,-64.46169,
RNEM_45,VR2W-125862,10/29/2016 10:00,5/12/2017 10:37,17.82544,-64.45217,
RNEM_46,VR2W-129273,10/29/2016 11:15,5/12/2017 12:01,17.82769,-64.45828,
UVEE_80,VR2W-129680,10/13/2016 17:05,5/15/2017 11:39,17.76213,-64.61684,
UVEE_82,VR2W-129677,10/13/2016 16:56,5/15/2017 11:28,17.76350,-64.61683,
UVEE_85,VR2W-129674,10/13/2016 15:29,5/17/2017 9:37,17.76791,-64.63307,
UVEE_86,VR2W-129689,10/13/2016 15:12,5/15/2017 13:12,17.76779,-64.63040,
UVEE_87,VR2W-129691,10/13/2016 15:00,5/15/2017 12:58,17.76681,-64.62786,
UVEE_88,VR2W-129679,10/13/2016 14:42,5/17/2017 10:09,17.76627,-64.62516,
UVEE_89,VR2W-129690,10/13/2016 14:30,5/17/2017 9:56,17.76630,-64.62244,
UVEE_90,VR2W-129683,10/13/2016 14:05,5/16/2017 11:31,17.76610,-64.61963,
UVEE_91,VR2W-129686,10/13/2016 13:59,5/16/2017 11:12,17.76593,-64.61701,
UVEE_92,VR2W-129688,10/13/2016 13:13,5/16/2017 10:55,17.76537,-64.61468,
UVEE_93,VR2W-129684,10/13/2016 12:34,5/16/2017 10:37,17.76502,-64.61206,
UVEE_94,VR2W-129685,10/13/2016 12:02,5/16/2017 10:19,17.76457,-64.60955,
UVEE_95,VR2W-129687,10/13/2016 11:21,5/16/2017 10:01,17.76458,-64.60669,
UVEE_96,VR2W-129675,11/9/2016 14:01,5/16/2017 9:41,17.76460,-64.60523,
UVEE_97,VR2W-129676,11/10/2016 15:55,5/15/2017 10:51,17.76258,-64.61189,
UVEE_98,VR2W-129673,11/11/2016 16:00,5/15/2017 11:09,17.76141,-64.61190,
BUIS_01,VR2W-104620,5/3/2017 11:35,11/13/2017 15:27,17.78976,-64.64280,
BUIS_02,VR2W-120272,5/8/2017 15:18,11/9/2017 15:20,17.79901,-64.63578,
BUIS_03,VR2W-108417,5/16/2017 11:56,11/13/2017 14:03,17.79241,-64.63223,
BUIS_04,VR2W-102914,5/8/2017 13:25,11/17/2017 10:11,17.78382,-64.63187,
BUIS_05,VR2W-124586,5/8/2017 12:24,11/14/2017 13:12,17.77655,-64.62219,
BUIS_06,VR2W-103707,5/16/2017 11:21,5/1/2019 0:00,17.79064,-64.62226,
BUIS_08,VR2W-113808,5/16/2017 13:52,11/17/2017 10:26,17.78226,-64.61987,
BUIS_09,VR2W-108418,5/16/2017 14:17,11/14/2017 13:36,17.78395,-64.61938,
BUIS_10,VR2W-102913,5/16/2017 14:08,11/17/2017 10:43,17.78246,-64.61790,
BUIS_100,VR2W-132039,7/31/2017 12:01,11/13/2017 11:31,17.77195,-64.63293,
BUIS_101,VR2W-132040,7/31/2017 11:32,11/13/2017 11:10,17.77251,-64.61890,
BUIS_102,VR2W-132041,7/31/2017 11:10,11/13/2017 10:49,17.76889,-64.61424,
BUIS_103,VR2W-132042,7/31/2017 10:47,11/13/2017 10:26,17.76857,-64.60404,
BUIS_11,VR2W-128873,5/16/2017 9:59,11/14/2017 13:45,17.78422,-64.61740,
BUIS_12,VR2W-101213,5/17/2017 13:52,11/17/2017 12:33,17.79200,-64.61590,
BUIS_13,VR2Tx-480302,5/11/2017 15:25,11/8/2017 11:43,17.78352,-64.61468,
BUIS_14,VR2W-127008,5/11/2017 14:50,11/8/2017 13:10,17.78485,-64.61161,
BUIS_15,VR2W-104619,5/16/2017 10:40,11/17/2017 11:02,17.78778,-64.60996,
BUIS_16,VR2W-114501,5/5/2017 14:47,11/8/2017 13:50,17.77853,-64.60758,
BUIS_17,VR2W-108442,5/15/2017 13:23,9/4/2017 14:17,17.79400,-64.60480,
BUIS_18,VR2W-105676,5/16/2017 13:36,11/14/2017 12:40,17.78254,-64.62299,
BUIS_19,VR2W-108419,5/16/2017 11:04,11/14/2017 14:11,17.78994,-64.61571,
BUIS_21,VR2W-114122,5/3/2017 10:37,11/10/2017 15:00,17.79442,-64.64261,
BUIS_22,VR2W-107874,5/8/2017 14:56,11/15/2017 12:23,17.78970,-64.64665,
BUIS_23,VR2W-115501,5/3/2017 10:12,11/7/2017 14:41,17.78490,-64.65096,
BUIS_24,VR2W-115500,5/3/2017 11:15,11/10/2017 15:27,17.79290,-64.63997,
BUIS_25,VR2W-102917,11/7/2017 14:31,11/15/2017 12:45,17.78337,-64.64498,
BUIS_25,VR2W-110211,5/3/2017 14:16,11/7/2017 14:24,17.78337,-64.64498,
BUIS_26,VR2W-115504,5/3/2017 13:40,11/13/2017 12:05,17.78245,-64.63773,
BUIS_27,VR2W-110202,5/3/2017 13:17,11/13/2017 12:25,17.78686,-64.63492,
BUIS_28,VR2W-110210,5/17/2017 13:13,11/13/2017 13:44,17.78951,-64.63139,
BUIS_29,VR2W-129274,5/15/2017 14:06,9/4/2017 13:50,17.80089,-64.62901,
BUIS_30,VR2W-129273,5/15/2017 14:48,11/9/2017 14:33,17.79609,-64.62391,
BUIS_31,VR2W-108421,5/16/2017 11:39,11/13/2017 14:26,17.79300,-64.62905,
BUIS_32,VR2W-110207,5/17/2017 13:28,11/13/2017 14:42,17.79075,-64.62730,
BUIS_33,VR2W-108423,5/16/2017 12:07,11/13/2017 13:30,17.78783,-64.62873,
BUIS_34,VR2W-104622,5/8/2017 11:41,11/8/2017 14:32,17.77822,-64.63167,
BUIS_35,VR2W-103059,5/17/2017 12:34,11/14/2017 12:52,17.78454,-64.62530,
BUIS_36,VR2W-128871,5/16/2017 10:17,11/14/2017 13:56,17.78555,-64.61410,
BUIS_37,VR2W-101313,5/8/2017 13:07,11/7/2017 13:21,17.77585,-64.61475,
BUIS_38,VR2W-106782,5/8/2017 12:44,11/14/2017 12:02,17.77951,-64.61807,
BUIS_39,VR2W-128178,5/5/2017 14:26,11/7/2017 12:59,17.78141,-64.60261,
BUIS_40,VR2W-114125,5/3/2017 10:56,11/9/2017 15:36,17.79670,-64.63983,
BUIS_41,VR2W-129272,5/8/2017 14:36,11/13/2017 15:04,17.78724,-64.63976,
BUIS_42,VR2W-107855,5/9/2017 16:15,11/10/2017 10:18,17.78282,-64.60882,
BUIS_43,VR2W-108416,5/5/2017 14:03,11/7/2017 12:36,17.77423,-64.60254,
BUIS_44,VR2W-128869,5/16/2017 9:42,11/14/2017 12:21,17.78125,-64.62357,
BUIS_45,VR2W-106781,5/9/2017 14:09,11/8/2017 14:13,17.77962,-64.62423,
BUIS_46,VR2W-127009,5/8/2017 12:04,11/7/2017 13:54,17.77813,-64.62523,
BUIS_47,VR2W-104621,5/3/2017 13:58,11/8/2017 14:50,17.78033,-64.64191,
BUIS_49,VR2W-110204,5/9/2017 17:16,11/14/2017 10:54,17.78058,-64.61318,
BUIS_50,VR2W-105333,5/15/2017 15:15,11/9/2017 15:01,17.79328,-64.62435,
BUIS_51,VR2W-128870,5/15/2017 15:01,11/9/2017 14:48,17.79450,-64.62527,
BUIS_52,VR2W-106776,5/15/2017 14:31,11/9/2017 14:16,17.79881,-64.62295,
BUIS_53,VR2W-108443,5/9/2017 10:32,11/10/2017 12:44,17.80672,-64.63931,
BUIS_54,VR2W-102917,5/9/2017 10:55,9/4/2017 13:21,17.81171,-64.63815,
BUIS_55,VR2W-120273,5/9/2017 11:20,11/10/2017 11:55,17.81245,-64.63305,
BUIS_56,VR2W-128872,5/9/2017 12:48,11/10/2017 11:29,17.80951,-64.62175,
BUIS_57,VR2W-120967,5/9/2017 13:14,11/10/2017 11:02,17.80878,-64.61457,
BUIS_58,VR2W-124581,5/10/2017 9:38,11/10/2017 10:41,17.80635,-64.60589,
BUIS_59,VR2W-124589,5/10/2017 10:06,11/10/2017 10:12,17.80514,-64.59657,
BUIS_60,VR2W-107319,5/10/2017 10:50,11/8/2017 11:57,17.80187,-64.58978,
BUIS_61,VR2W-125862,5/15/2017 12:47,11/8/2017 11:15,17.79937,-64.58104,
BUIS_62,VR2W-104024,5/5/2017 11:51,11/9/2017 12:49,17.79811,-64.57077,
BUIS_63,VR2W-114097,5/5/2017 11:26,11/7/2017 10:17,17.80136,-64.56660,
BUIS_64,VR2W-124588,5/5/2017 12:58,9/3/2017 11:13,17.79497,-64.57315,
BUIS_66,VR2W-102194,5/5/2017 13:24,11/14/2017 10:52,17.79826,-64.57601,
BUIS_67,VR2W-104623,5/15/2017 11:23,9/3/2017 11:29,17.79557,-64.57764,
BUIS_69,VR2W-108420,5/10/2017 11:59,9/4/2017 9:52,17.79641,-64.58268,
BUIS_70,VR2W-103053,5/10/2017 13:04,11/7/2017 12:03,17.80299,-64.58283,
BUIS_71,VR2W-106780,5/10/2017 13:49,11/8/2017 12:20,17.80052,-64.58529,
BUIS_72,VR2W-128867,5/10/2017 11:36,9/4/2017 11:07,17.79730,-64.58636,
BUIS_73,VR2W-108146,5/10/2017 11:14,9/4/2017 11:38,17.79895,-64.59072,
BUIS_74,VR2W-128874,5/10/2017 10:30,11/8/2017 11:38,17.80239,-64.59352,
BUIS_75,VR2W-110209,5/10/2017 12:40,11/7/2017 10:44,17.80199,-64.57876,
BUIS_76,VR2W-102193,5/9/2017 9:50,9/4/2017 12:15,17.80273,-64.63946,
BUIS_77,VR2W-102800,5/9/2017 11:42,9/4/2017 12:39,17.80901,-64.63531,
BUIS_78,VR2W-124585,5/9/2017 12:25,9/4/2017 12:59,17.80594,-64.62159,
EEMP_01,VR2W-127007,5/15/2017 11:50,9/4/2017 10:14,17.79759,-64.56723,
EEMP_02,VR2W-104088,5/12/2017 14:51,9/4/2017 10:40,17.79470,-64.56933,
LANG_01,VR2W-108145,5/12/2017 14:18,10/31/2017 15:49,17.80652,-64.54310,
LANG_03,VR2W-124582,5/12/2017 13:28,10/31/2017 15:26,17.82495,-64.50996,
LANG_04,VR2W-104938,5/12/2017 13:50,10/31/2017 15:06,17.81992,-64.50908,
LANG_05,VR2W-124584,5/12/2017 13:01,10/31/2017 14:32,17.83172,-64.48045,
LUVI_27,VR2W-129666,5/8/2017 17:01,11/15/2017 11:39,17.77677,-64.61621,
LUVI_28,VR2W-129671,5/8/2017 17:33,11/14/2017 12:28,17.77953,-64.61620,
LUVI_29,VR2W-129672,5/8/2017 16:40,11/15/2017 11:22,17.77583,-64.61244,
LUVI_30,VR2W-129668,5/8/2017 16:28,11/15/2017 11:05,17.77556,-64.61069,
LUVI_31,VR2W-129670,5/10/2017 13:35,11/15/2017 10:24,17.77924,-64.61005,
LUVI_32,VR2W-127380,5/10/2017 13:25,11/15/2017 10:11,17.78021,-64.60757,
LUVI_33,VR2W-129664,5/8/2017 16:10,11/15/2017 10:41,17.77649,-64.60607,
LUVI_34,VR2W-129682,5/8/2017 17:18,11/14/2017 12:05,17.77921,-64.61434,
LUVI_37,VR2W-129678,5/10/2017 13:13,11/13/2017 10:28,17.78203,-64.60854,
LUVI_38,VR2W-129663,5/10/2017 13:03,11/13/2017 10:09,17.78211,-64.60756,
LUVI_39,VR2W-129669,5/9/2017 16:05,11/10/2017 10:05,17.78295,-64.60792,
LVPS_01,VR2W-127993,5/11/2017 15:19,11/8/2017 12:04,17.78380,-64.61401,
LVPS_02,VR2W-126518,5/11/2017 15:04,11/8/2017 12:21,17.78417,-64.61315,
LVPS_03,VR2W-126531,5/11/2017 14:58,11/8/2017 12:51,17.78439,-64.61238,
LVPS_04,VR2W-126522,5/11/2017 14:40,11/8/2017 13:31,17.78524,-64.61083,
LVPS_05,VR2W-126519,5/11/2017 15:36,11/9/2017 10:46,17.78292,-64.61399,
LVPS_06,VR2W-126527,5/11/2017 15:46,11/9/2017 11:07,17.78322,-64.61320,
LVPS_07,VR2W-126536,5/11/2017 15:56,11/9/2017 11:26,17.78338,-64.61241,
LVPS_08,VR2W-126524,5/12/2017 13:47,11/9/2017 11:55,17.78389,-64.61155,
LVPS_09,VR2W-126517,5/12/2017 13:37,11/9/2017 12:19,17.78430,-64.61089,
LVPS_10,VR2W-126533,5/11/2017 15:30,11/10/2017 11:50,17.78234,-64.61335,
LVPS_11,VR2W-126528,5/12/2017 14:17,11/10/2017 11:35,17.78260,-64.61253,
LVPS_12,VR2W-126521,5/12/2017 14:07,11/10/2017 11:14,17.78299,-64.61159,
LVPS_13,VR2W-114124,5/12/2017 13:59,11/9/2017 12:49,17.78342,-64.61071,
LVPS_14,VR2W-126525,5/11/2017 15:19,11/10/2017 12:08,17.78144,-64.61348,
LVPS_15,VR2W-124580,5/11/2017 15:10,11/13/2017 12:00,17.78157,-64.61264,
LVPS_16,VR2W-126532,5/11/2017 15:00,11/13/2017 11:43,17.78206,-64.61168,
LVPS_17,VR2W-104022,5/11/2017 14:50,11/10/2017 10:58,17.78255,-64.61082,
LVPS_18,VR2W-126530,5/11/2017 14:40,11/10/2017 10:43,17.78296,-64.60995,
LVPS_19,VR2W-126526,5/9/2017 17:01,11/14/2017 10:30,17.78078,-64.61222,
LVPS_20,VR2W-126534,5/9/2017 16:43,11/13/2017 11:20,17.78153,-64.61101,
LVPS_21,VR2W-103213,5/9/2017 16:33,11/13/2017 11:05,17.78178,-64.61022,
LVPS_22,VR2W-126520,5/9/2017 16:25,11/13/2017 10:46,17.78221,-64.60949,
LVPS_23,VR2W-126529,5/11/2017 15:49,11/14/2017 11:21,17.77985,-64.61260,
LVPS_24,VR2W-126523,5/10/2017 13:45,11/14/2017 11:47,17.77982,-64.61161,
LVPS_25,VR2W-126535,5/9/2017 16:53,11/14/2017 10:12,17.78079,-64.61132,
REFT_04,see sync tag,5/10/2017 12:19,11/9/2017 13:39,17.79723,-64.57601,
REFT_05,see sync tag,5/10/2017 13:24,11/7/2017 11:08,17.80191,-64.58289,
REFT_07,see sync tag,5/9/2017 10:08,11/15/2017 11:35,17.80568,-64.63917,
RNEM_02,VR2W-107858,5/12/2017 11:49,10/31/2017 11:27,17.82641,-64.45465,
RNEM_09,VR2W-129275,5/12/2017 12:36,10/31/2017 13:31,17.82842,-64.46169,
RNEM_45,VR2W-124583,5/12/2017 10:53,10/31/2017 10:57,17.82544,-64.45217,
RNEM_46,VR2W-128177,5/12/2017 12:13,10/31/2017 12:04,17.82769,-64.45828,
RNEM_52,VR2W-114486,5/12/2017 11:21,12/1/2017 10:55,17.83012,-64.43228,
UVEE_80,VR2W-129680,5/15/2017 12:51,11/16/2017 11:44,17.76213,-64.61684,
UVEE_82,VR2W-129677,5/15/2017 12:38,11/16/2017 11:31,17.76350,-64.61683,
UVEE_86,VR2W-129689,5/15/2017 14:46,11/15/2017 13:51,17.76779,-64.63040,
UVEE_87,VR2W-129691,5/15/2017 14:32,11/15/2017 13:40,17.76681,-64.62786,
UVEE_88,VR2W-129679,5/17/2017 11:41,11/15/2017 13:26,17.76627,-64.62516,
UVEE_89,VR2W-129690,5/17/2017 11:28,11/15/2017 13:13,17.76630,-64.62244,
UVEE_90,VR2W-129683,5/16/2017 15:36,11/16/2017 12:23,17.76610,-64.61963,
UVEE_91,VR2W-129686,5/16/2017 15:17,11/16/2017 12:40,17.76593,-64.61701,
UVEE_92,VR2W-129688,5/16/2017 15:00,11/16/2017 11:27,17.76537,-64.61468,
UVEE_93,VR2W-129684,5/16/2017 14:40,11/16/2017 11:10,17.76502,-64.61206,
UVEE_94,VR2W-129685,5/16/2017 14:21,11/16/2017 10:54,17.76457,-64.60955,
UVEE_95,VR2W-129687,5/16/2017 14:00,11/16/2017 10:38,17.76458,-64.60669,
UVEE_96,VR2W-129675,5/16/2017 13:41,11/16/2017 10:22,17.76460,-64.60523,
UVEE_97,VR2W-129676,5/15/2017 12:23,11/16/2017 10:28,17.76258,-64.61189,
UVEE_98,VR2W-129673,5/15/2017 12:28,11/16/2017 10:54,17.76141,-64.61190,
UVEE_99,VR2W-129674,5/17/2017 12:14,11/16/2017 10:09,17.76336,-64.60134,
